SPNWR_ID,Date,SpeciesCode,OriginalTagID,CaptureType,ActivityLocation,Result,Y Laid,Y Buried,Yless Laid,Yless Buried,Date Emerg,Time Emerg,Date Excav,Time Excav,NestConfirmed,NestWashedOut,NestNotFound,PredatedType,PredatedWhen,PredatedEggs,PredatedHatchlings,L Hatch,LiveEmergedHatchlings,DateLHatchReleased,TimeLHatchReleased,HatchlingReleaseLocation,EmergedHatchlingsDead,EmergedHatchlingsDeadReason,EmergedHatchlingsAlive,HatchlingsTakenForIncubation,HatchlingsReleased,D Hatch,NestHatchlingsDeadReason,Yolkless,Hatched shell,Full term pipped live,Full term pipped dead,FTU-Live,Full term unpipped dead,Mid Pig Body,Pre-midterm (pigmented eye),Undeveloped,UnFertilized,UNKNOWN,Total unhatched,Total eggs,Hatch success (%),H-Deformed,UH-Deformed_Albino,UH-Deformed_Twins,UH-Deformed_Other,Relocated
5813,8/8/2013,Dc,AAV666(2),,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
5814,8/9/2013,Dc,AAQ947,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6001,4/2/2014,Dc,SPP191,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6002,4/2/2014,Dc,TTZ376,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6003,4/4/2014,Dc,SPP098,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6004,4/4/2014,Dc,SPP195,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6005,4/5/2014,Dc,MJ191,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6006,4/4/2014,Dc,AAV651,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6008,4/6/2014,Dc,AAR267,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6009,4/6/2014,Dc,SPP184,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6010,4/6/2014,Dc,AAG908,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6011,4/6/2014,Dc,AAR530,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6013,4/6/2014,Dc,AAV615,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6014,4/6/2014,Dc,XXZ064,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6015,4/7/2014,Dc,XXZ142,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6016,4/7/2014,Dc,XXZ064,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6017,4/7/2014,Dc,AAR290,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6018,4/7/2014,Dc,MK50,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6019,4/8/2014,Dc,AAV550,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6020,4/8/2014,Dc,KL51,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6021,4/8/2014,Dc,PPQ272,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6022,4/8/2014,Dc,AAV641,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6023,4/8/2014,Dc,TTZ324,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6024,4/9/2014,Dc,AAB406,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6025,4/9/2014,Dc,XXZ465,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6026,4/9/2014,Dc,AAV521,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6027,4/9/2014,Dc,AAR575,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6028,4/10/2014,Dc,AAQ987,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6030,4/11/2014,Dc,XXZ034,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6031,4/11/2014,Dc,KL142,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6032,4/11/2014,Dc,YYX102,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6033,4/11/2014,Dc,KL12,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6034,4/11/2014,Dc,TTZ489,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6035,4/12/2014,Dc,YYX102,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6036,4/12/2014,Dc,XXZ402,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6041,4/13/2014,Dc,TTZ474,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6042,4/12/2014,Dc,XXZ053,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6043,4/13/2014,Dc,YYX112,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6044,4/13/2014,Dc,YYL880,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6045,4/13/2014,Dc,SPP204,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6047,4/15/2014,Dc,AAV651,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6048,4/16/2014,Dc,MJ32,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6049,4/16/2014,Dc,SPP184,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6050,4/17/2014,Dc,YYX179,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6051,4/17/2014,Dc,AAR530,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6052,4/17/2014,Dc,TTZ376,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6053,4/17/2014,Dc,SPP214,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6055,4/17/2014,Dc,XXZ064,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6056,4/17/2014,Dc,AAL249,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6057,4/17/2014,Dc,MK50,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6058,4/17/2014,Dc,SPP202,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6059,4/18/2014,Dc,SPP205,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6060,4/18/2014,Dc,AAQ956,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6062,4/18/2014,Dc,AAV550,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6063,4/18/2014,Dc,AAV615,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6064,4/18/2014,Dc,AAR267,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6065,4/18/2014,Dc,AAR575,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6066,4/19/2014,Dc,YYX101,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6067,4/19/2014,Dc,AAV641,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6068,4/19/2014,Dc,SPP243,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6069,4/19/2014,Dc,PPQ272,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6070,4/20/2014,Dc,AAB406,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6071,4/20/2014,Dc,SPP220,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6072,4/20/2014,Dc,AAV640,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6073,4/20/2014,Dc,TTZ489,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6074,4/20/2014,Dc,SPP234,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6077,4/21/2014,Dc,YYX174,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6078,4/22/2014,Dc,XXZ034,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6079,4/22/2014,Dc,MJ23,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6080,4/22/2014,Dc,YYX102,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6081,4/22/2014,Dc,YYX172,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6082,4/22/2014,Dc,AAR586,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6083,4/22/2014,Dc,AAQ987,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6084,4/22/2014,Dc,XXZ053,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6085,4/22/2014,Dc,YYL880,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6086,4/23/2014,Dc,XXZ059,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6087,4/23/2014,Dc,KL142,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6089,4/23/2014,Dc,SPP098,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6090,4/24/2014,Dc,3063,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6091,4/24/2014,Dc,TTZ474,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6093,4/26/2014,Dc,YYX179,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6094,4/26/2014,Dc,AAV651,,,Track Only,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6096,4/26/2014,Dc,XXZ064,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6097,4/26/2014,Dc,AAV651,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6098,4/27/2014,Dc,MK50,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6099,4/27/2014,Dc,TTZ376,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6100,4/27/2014,Dc,AAV550,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6101,4/27/2014,Dc,AAL249,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6102,4/27/2014,Dc,UUK803,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6103,4/27/2014,Dc,SPP214,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6104,4/28/2014,Dc,XXZ173,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6105,4/28/2014,Dc,YYX211,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6106,4/28/2014,Dc,AAQ956,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6107,4/28/2014,Dc,XXZ168,,,Track Only,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6133,3/30/2014,Dc,XXZ473,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6135,4/28/2014,Dc,AAR575,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6136,4/28/2014,Dc,AAV641,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6137,4/28/2014,Dc,YYX150,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6138,4/29/2014,Dc,AAV615,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6140,4/29/2014,Dc,SPP234,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6141,4/30/2014,Dc,XXZ168,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6142,4/29/2014,Dc,TTZ489,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6143,4/29/2014,Dc,AAR267,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6144,4/30/2014,Dc,SPP231,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6145,4/30/2014,Dc,AAG908,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6146,4/30/2014,Dc,AAB406,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6148,5/1/2014,Dc,XXZ059,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6149,5/1/2014,Dc,XXZ053,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6150,5/1/2014,Dc,YYX102,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6151,5/2/2014,Dc,SPP237,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6152,5/2/2014,Dc,YYL880,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6153,5/2/2014,Dc,SPP209,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6154,5/2/2014,Dc,YYX174,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6155,5/3/2014,Dc,3063,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6156,5/3/2014,Dc,XXZ034,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6162,5/4/2014,Dc,AAR586,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6163,5/4/2014,Dc,XXZ034,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6164,5/4/2014,Dc,SPP225,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6165,5/4/2014,Dc,TTZ474,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6166,5/4/2014,Dc,SPP098,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6168,5/4/2014,Dc,XXZ465,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6169,5/4/2014,Dc,MJ23,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6170,5/4/2014,Dc,KL142,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6171,5/4/2014,Dc,YYX112,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6172,5/4/2014,Dc,PPQ272,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6173,5/4/2014,Dc,YYX101,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6174,5/4/2014,Dc,SPP204,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6175,5/5/2014,Dc,AAV651,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6176,5/5/2014,Dc,XXZ064,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6177,5/5/2014,Dc,SPP184,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6178,5/6/2014,Dc,MK50,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6179,5/6/2014,Dc,MJ23,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6180,5/6/2014,Dc,MJ32,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6181,5/6/2014,Dc,SPP205,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6183,5/6/2014,Dc,XXZ173,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6184,5/6/2014,Dc,AAR575,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6185,5/6/2014,Dc,AAV550,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6186,5/8/2014,Dc,AAV641,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6187,5/8/2014,Dc,MK50,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6188,5/8/2014,Dc,AAV651,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6189,5/8/2014,Dc,SPP214,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6190,5/8/2014,Dc,AAL249,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6191,5/8/2014,Dc,AAV615,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6192,5/9/2014,Dc,TTZ489,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6193,5/10/2014,Dc,AAQ956,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6194,5/10/2014,Dc,XXZ059,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6195,5/10/2014,Dc,XXZ402,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6196,5/11/2014,Dc,YYX211,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6197,5/11/2014,Dc,XXZ168,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6198,5/11/2014,Dc,AAR267,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6199,5/11/2014,Dc,YYL943,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6200,5/11/2014,Dc,AAB406,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6201,5/12/2014,Dc,YYX102,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6202,5/12/2014,Dc,SPP231,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6203,5/12/2014,Dc,XXZ053,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
6204,5/12/2014,Dc,AAR586,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6205,5/13/2014,Dc,YYX174,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6206,5/13/2014,Dc,YYX179,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
6207,5/14/2014,Dc,SPP256,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
